file,set,mem
00011735.jpg,lamem,0.741455
00043982.jpg,lamem,0.782384
n07690273_21073.jpg,memcat,0.836363636363636
n07716358_24443.jpg,memcat,0.922222222222222
00018371.jpg,lamem,0.9265678
00017376.jpg,lamem,0.7478776
00038516.jpg,lamem,0.74975
00052166.jpg,lamem,0.7419266
00052461.jpg,lamem,0.8596308
n02924116_82453.jpg,memcat,0.737373737373737
8cdbf37561a44803.jpg,memcat,0.8125
00003525.jpg,lamem,0.771373
sun_asnpboslmywbvuow.jpg,isola,0.6578947305679321
00004526.jpg,lamem,0.5862912
00013682.jpg,lamem,0.9583702
00024352.jpg,lamem,0.496375
00025360.jpg,lamem,0.8271217999999999
00008705.jpg,lamem,0.7798033999999999
00057294.jpg,lamem,0.848149
00013051.jpg,lamem,0.7946152
00016271.jpg,lamem,0.7697480000000001
781ab453ae76a695.jpg,memcat,0.7625
00037462.jpg,lamem,0.6868124
n02691156_10622.jpg,memcat,0.764705882352941
n09288635_9839.jpg,memcat,0.719626168224299
00015329.jpg,lamem,0.8568999999999999
00055039.jpg,lamem,0.6926327999999999
000000473448.jpg,memcat,0.75
00008396.jpg,lamem,0.680973
00058472.jpg,lamem,0.5762311999999999
00013165.jpg,lamem,0.9067554
00011156.jpg,lamem,0.8956405999999999
22dd1e06fc2e28a1.jpg,memcat,0.839285714285714
00027974.jpg,lamem,0.7496262
00049313.jpg,lamem,0.8625539999999999
00048981.jpg,lamem,0.689573
00012576.jpg,lamem,0.793425
00048288.jpg,lamem,0.799287
00008317.jpg,lamem,0.8237438000000001
00049060.jpg,lamem,0.8151824
00031904.jpg,lamem,0.9221202
n04335435_4800.jpg,memcat,0.87378640776699
00029961.jpg,lamem,0.9427382
000000282062.jpg,memcat,0.846153846153846
00014713.jpg,lamem,0.7721996
00003176.jpg,lamem,0.8124112
00032936.jpg,lamem,0.7105556
00040915.jpg,lamem,0.6587728
00033058.jpg,lamem,0.6811128
00024455.jpg,lamem,0.5853896
000000254638.jpg,memcat,0.831578947368421
00000043.jpg,lamem,0.8589361999999999
00012378.jpg,lamem,0.5378364
00047188.jpg,lamem,0.5725936
00038375.jpg,lamem,0.7491502000000001
00015986.jpg,lamem,0.7682894
9eb13ec3324f5d88.jpg,memcat,0.8
00029300.jpg,lamem,0.7433048
00004325.jpg,lamem,0.700306
00049981.jpg,lamem,0.8690654
00014196.jpg,lamem,0.5746252000000001
n07693725_3536.jpg,memcat,0.611111111111111
00032544.jpg,lamem,0.9068376
00009856.jpg,lamem,0.6760172
00045339.jpg,lamem,0.744167
00019469.jpg,lamem,0.8374456
00014390.jpg,lamem,0.554017
00041883.jpg,lamem,0.6596374
00047918.jpg,lamem,0.749436
sun_abjxykthgjfwaxpo.jpg,isola,0.6024096608161926
00011663.jpg,lamem,0.8423615999999999
00014881.jpg,lamem,0.9037064
00015112.jpg,lamem,0.6819386
n02355227_13484.jpg,memcat,0.798076923076923
sun_adxgxetwtjibgayn.jpg,isola,0.8117647171020508
00006090.jpg,lamem,0.7030164
00014395.jpg,lamem,0.7007068000000001
00025253.jpg,lamem,0.774098
00030742.jpg,lamem,0.78564
00049909.jpg,lamem,0.6716409999999999
00022780.jpg,lamem,0.9109066
00005578.jpg,lamem,0.9834834
00014215.jpg,lamem,0.7674518
00044092.jpg,lamem,0.6726096
sun_airpfnjxpofcfijg.jpg,isola,0.7866666913032532
00027619.jpg,lamem,0.6092154
00023794.jpg,lamem,0.8047476
00004520.jpg,lamem,0.5901262
00015859.jpg,lamem,0.8663424
00019254.jpg,lamem,0.7619900000000001
00041242.jpg,lamem,0.9164402
00024965.jpg,lamem,0.5738624
00054625.jpg,lamem,0.6836914000000001
00047930.jpg,lamem,0.6002172
00047158.jpg,lamem,0.9210792
00029003.jpg,lamem,0.6732926
00046883.jpg,lamem,0.7592256
n01811909_12017.jpg,memcat,0.78494623655914
00037084.jpg,lamem,0.8208148
00016437.jpg,lamem,0.8030115999999999
sun_aoqhgkhpppykqmtl.jpg,isola,0.5679012537002563
n07911677_641.jpg,memcat,0.898989898989899
n02793495_183.jpg,memcat,0.5
00006659.jpg,lamem,0.6581006
00018376.jpg,lamem,0.7463772000000001
00003004.jpg,lamem,0.7377052
00016564.jpg,lamem,0.8396330000000001
00053160.jpg,lamem,0.8572004
00040928.jpg,lamem,0.6819029999999999
00048109.jpg,lamem,0.7199296000000001
00035569.jpg,lamem,0.6531802
00033892.jpg,lamem,0.686339
00026383.jpg,lamem,0.8591994
00041470.jpg,lamem,0.769944
00021649.jpg,lamem,0.7621176000000001
00052078.jpg,lamem,0.8950495999999999
00004708.jpg,lamem,0.8362234000000001
00019598.jpg,lamem,0.9241108
00008792.jpg,lamem,0.5950382000000001
sun_aournryqvetfkukb.jpg,isola,0.5769230723381042
00044454.jpg,lamem,0.7601916
00014700.jpg,lamem,0.6549332
00022087.jpg,lamem,0.5414518
00014904.jpg,lamem,0.5405286
sun_atgzwnczaxwddrai.jpg,figrim,0.6493506493506493
00004633.jpg,lamem,0.8143506
00030640.jpg,lamem,0.8741818
00043565.jpg,lamem,0.8248293999999999
00049636.jpg,lamem,0.447827
00036962.jpg,lamem,0.8194274
00002817.jpg,lamem,0.7675632
00035348.jpg,lamem,0.7509222
00018639.jpg,lamem,0.7121896
00021603.jpg,lamem,0.8881
00020776.jpg,lamem,0.5270384
00049639.jpg,lamem,0.7326311999999999
00011830.jpg,lamem,0.7527428
00024365.jpg,lamem,0.6803986
00050794.jpg,lamem,0.7518834
sun_aakauudjwtpqyivy.jpg,isola,0.574999988079071
sun_aruigsdszusgsffm.jpg,memcat,0.534090909090909
000000455255.jpg,memcat,0.871287128712871
769faaf11d76c4b6.jpg,memcat,0.723404255319149
sun_arotwgfgyuobyzwx.jpg,isola,0.7634408473968506
00045794.jpg,lamem,0.5776706
00055919.jpg,lamem,0.7161668
00020674.jpg,lamem,0.6667102
00048723.jpg,lamem,0.6882788
00004601.jpg,lamem,0.6150538
00007077.jpg,lamem,0.8219116
00046254.jpg,lamem,0.583136
00020275.jpg,lamem,0.8393318000000001
00053439.jpg,lamem,0.7786478
00025340.jpg,lamem,0.7395104
00047940.jpg,lamem,0.6051784
a0c9618ba54fff18.jpg,memcat,0.793814432989691
00031954.jpg,lamem,0.7279392
00056531.jpg,lamem,0.693274
00035832.jpg,lamem,0.7888262
00022456.jpg,lamem,0.6511732
00058448.jpg,lamem,0.6728058
00040529.jpg,lamem,0.75813
00009494.jpg,lamem,0.79657
00012177.jpg,lamem,0.9790682
00008339.jpg,lamem,0.5796234
00056666.jpg,lamem,0.8258918
00055302.jpg,lamem,0.811515
00048383.jpg,lamem,0.7761312
00028800.jpg,lamem,0.7484148
00039401.jpg,lamem,0.607763
00042785.jpg,lamem,0.6049166
sun_bpihlrghblffkshc.jpg,figrim,0.5714285714285714
00005712.jpg,lamem,0.7130378
00031013.jpg,lamem,0.6427004000000001
n04465501_3133.jpg,memcat,0.718446601941748
00042825.jpg,lamem,0.8699136
00057171.jpg,lamem,0.871621
00054182.jpg,lamem,0.8119698
00011166.jpg,lamem,0.6955558
00001415.jpg,lamem,0.746024
00014772.jpg,lamem,0.858638
00008045.jpg,lamem,0.9138184
00041952.jpg,lamem,0.6504888
2c6c9bc173578788.jpg,memcat,0.479166666666667
00025662.jpg,lamem,0.7129502000000001
00003256.jpg,lamem,0.6593326
000000256859.jpg,memcat,0.87378640776699
00054211.jpg,lamem,0.8866546
00022552.jpg,lamem,0.7771382
00050962.jpg,lamem,0.8980364
00020958.jpg,lamem,0.6781238
00036188.jpg,lamem,0.9097502
00044890.jpg,lamem,0.6731446
00005291.jpg,lamem,0.6426794
00014939.jpg,lamem,0.8459825999999999
00042599.jpg,lamem,0.837988
00021614.jpg,lamem,0.9584766
00001111.jpg,lamem,0.8435164
n02946348_3118.jpg,memcat,0.666666666666667
00010982.jpg,lamem,0.8479205999999999
n03670208_11796.jpg,memcat,0.841584158415842
00013436.jpg,lamem,0.9187684
00019546.jpg,lamem,0.9336472
00038981.jpg,lamem,0.6443954
00010202.jpg,lamem,0.8903508
00034671.jpg,lamem,0.7890562
00034928.jpg,lamem,0.7022402
00015152.jpg,lamem,0.6266892000000001
00047872.jpg,lamem,0.7771644
00057142.jpg,lamem,0.6083192000000001
00032828.jpg,lamem,0.773168
00039329.jpg,lamem,0.8077748
n00439826_6534.jpg,memcat,0.78125
00023060.jpg,lamem,0.9346378
00054923.jpg,lamem,0.6714477999999999
00058680.jpg,lamem,0.907438
00006455.jpg,lamem,0.9125538
00051687.jpg,lamem,0.7263144
00029926.jpg,lamem,0.8738902
00054998.jpg,lamem,0.8089098
00006258.jpg,lamem,0.7539899999999999
00053214.jpg,lamem,0.7067675999999999
00015331.jpg,lamem,0.742928
00052250.jpg,lamem,0.9151862
00011554.jpg,lamem,0.8748684000000001
00046931.jpg,lamem,0.6467986
00029504.jpg,lamem,0.811968
n09289331_1551.jpg,memcat,0.850467289719626
n02691156_6799.jpg,memcat,0.72
n04335435_23559.jpg,memcat,0.505154639175258
00054438.jpg,lamem,0.6643952000000001
00023210.jpg,lamem,0.8250444
00054843.jpg,lamem,0.7477924
n09289331_6016.jpg,memcat,0.490566037735849
n07753592_10906.jpg,memcat,0.802083333333333
00019238.jpg,lamem,0.6426856
00020181.jpg,lamem,0.6997402
00045695.jpg,lamem,0.8612120000000001
00038705.jpg,lamem,0.8216512
00038688.jpg,lamem,0.7060856
00016725.jpg,lamem,0.8481121999999999
00053995.jpg,lamem,0.8350052
00019415.jpg,lamem,0.6564286
00042674.jpg,lamem,0.6728826
00024536.jpg,lamem,0.776724
00013991.jpg,lamem,0.58134
n03670208_6791.jpg,memcat,0.913978494623656
00016059.jpg,lamem,0.9425904
502c9577bb2b7201.jpg,memcat,0.537037037037037
00000215.jpg,lamem,0.8610172
00026977.jpg,lamem,0.7694272
00042941.jpg,lamem,0.7281202
n02934451_10876.jpg,memcat,0.536363636363636
00006470.jpg,lamem,0.7602135999999999
00007247.jpg,lamem,0.805415
00021024.jpg,lamem,0.8454050000000001
00045141.jpg,lamem,0.7509602
00029885.jpg,lamem,0.8185686000000001
00004026.jpg,lamem,0.7986646000000001
00004488.jpg,lamem,0.6904032
00019185.jpg,lamem,0.8467416
00022066.jpg,lamem,0.8042885999999999
00012571.jpg,lamem,0.8171227999999999
00031003.jpg,lamem,0.8614827999999999
00041066.jpg,lamem,0.7724462
00052845.jpg,lamem,0.926865
00013652.jpg,lamem,0.7023628000000001
00000403.jpg,lamem,0.8457962
00049583.jpg,lamem,0.7652112
00021156.jpg,lamem,0.9139952
n00470966_25103.jpg,memcat,0.893805309734513
00051191.jpg,lamem,0.6880644
00035681.jpg,lamem,0.5844262
sun_awjnichhcaunlnrz.jpg,isola,0.8170731663703918
00033980.jpg,lamem,0.8466096000000001
00003483.jpg,lamem,0.848247
00049588.jpg,lamem,0.91549
00018741.jpg,lamem,0.643502
000000162735.jpg,memcat,0.848484848484849
n09288635_10924.jpg,memcat,0.733333333333333
00041278.jpg,lamem,0.6873506
00000840.jpg,lamem,0.7415466000000001
00052626.jpg,lamem,0.8200494
00005448.jpg,lamem,0.7904992
00037269.jpg,lamem,0.6093377999999999
00034611.jpg,lamem,0.7619764
00020630.jpg,lamem,0.7316956
00007533.jpg,lamem,0.7540146
n02355227_7784.jpg,memcat,0.862068965517241
00046162.jpg,lamem,0.7267167999999999
00043225.jpg,lamem,0.5721494
sun_avjkliqgjcmyzmgo.jpg,isola,0.8961039185523987
00018235.jpg,lamem,0.9326876
00056944.jpg,lamem,0.6547858
000000095201.jpg,memcat,0.682692307692308
00033887.jpg,lamem,0.548651
00019031.jpg,lamem,0.7187918
00054933.jpg,lamem,0.8449045999999999
00028010.jpg,lamem,0.77096
00001704.jpg,lamem,0.8616826
00039388.jpg,lamem,0.723426
00026382.jpg,lamem,0.8175827999999999
00027072.jpg,lamem,0.7868564
000000224193.jpg,memcat,0.815533980582524
00013368.jpg,lamem,0.6777158
n09289331_6307.jpg,memcat,0.809090909090909
00031112.jpg,lamem,0.861347
00023332.jpg,lamem,0.517699
sun_bisyhlogzfdcukyg.jpg,isola,0.5
00026087.jpg,lamem,0.7490808
00050579.jpg,lamem,0.7152982
00040506.jpg,lamem,0.8510489999999999
00008828.jpg,lamem,0.8413912
00058462.jpg,lamem,0.644954
00048467.jpg,lamem,0.7731790000000001
00006044.jpg,lamem,0.8241502
00009570.jpg,lamem,0.8767889999999999
00007507.jpg,lamem,0.8055382
00057092.jpg,lamem,0.5935286
n07933274_34457.jpg,memcat,0.879120879120879
00019357.jpg,lamem,0.9104724
00033405.jpg,lamem,0.9638974
00047384.jpg,lamem,0.7571128
00014798.jpg,lamem,0.6769772
00052091.jpg,lamem,0.6178852
00016416.jpg,lamem,0.8001768
00054440.jpg,lamem,0.7072024
00026697.jpg,lamem,0.9331392
00017440.jpg,lamem,0.5998052
00004776.jpg,lamem,0.7151196000000001
00050923.jpg,lamem,0.876713
00052281.jpg,lamem,0.928857
00020816.jpg,lamem,0.8255589999999999
00006252.jpg,lamem,0.9028128
00015857.jpg,lamem,0.8029208000000001
00003911.jpg,lamem,0.8100963999999999
00044228.jpg,lamem,0.7105462
000000519626.jpg,memcat,0.908256880733945
00050757.jpg,lamem,0.7529703999999999
00015522.jpg,lamem,0.6131966
00030984.jpg,lamem,0.7995712
00038185.jpg,lamem,0.6313432000000001
n03351262_868.jpg,memcat,0.729166666666667
00039146.jpg,lamem,0.7851980000000001
00010561.jpg,lamem,0.9692836
41fd777649da59e6.jpg,memcat,0.622222222222222
00012804.jpg,lamem,0.8669738
00001713.jpg,lamem,0.6785858
00036119.jpg,lamem,0.6410912
00048431.jpg,lamem,0.810117
00029221.jpg,lamem,0.6713858
00026090.jpg,lamem,0.7567812
00057967.jpg,lamem,0.9414848
00043614.jpg,lamem,0.5264101999999999
00048814.jpg,lamem,0.8622918
00018009.jpg,lamem,0.8133134
00030711.jpg,lamem,0.8396016
sun_axbttwhmwtgwoaqr.jpg,isola,0.8169013857841492
n00445351_7762.jpg,memcat,0.808510638297872
00017181.jpg,lamem,0.9201546
00013838.jpg,lamem,0.5182072
00026474.jpg,lamem,0.8611318000000001
sun_bdrhfnwbdvbjclkh.jpg,figrim,0.6470588235294118
n03670208_2187.jpg,memcat,0.876288659793814
00019439.jpg,lamem,0.856086
00026505.jpg,lamem,0.8342306
00056738.jpg,lamem,0.6881666
00004933.jpg,lamem,0.7188446
00058679.jpg,lamem,0.7491878
00056187.jpg,lamem,0.7908162
00002557.jpg,lamem,0.8778687999999999
00000018.jpg,lamem,0.6408646
00001116.jpg,lamem,0.7992208
00030547.jpg,lamem,0.7865656
00052781.jpg,lamem,0.8548224
00019884.jpg,lamem,0.8843878000000001
00010881.jpg,lamem,0.816493
00028880.jpg,lamem,0.8018027999999999
00035265.jpg,lamem,0.8203896
00001135.jpg,lamem,0.857988
00021203.jpg,lamem,0.6202824
00037725.jpg,lamem,0.7159382
n02118333_7524.jpg,memcat,0.791208791208791
00019671.jpg,lamem,0.700581
00002816.jpg,lamem,0.954678
00054274.jpg,lamem,0.7118342
n09421951_11154.jpg,memcat,0.645454545454546
00003206.jpg,lamem,0.7041882
00011203.jpg,lamem,0.7735712
n09468604_67249.jpg,memcat,0.584158415841584
00011978.jpg,lamem,0.9427582
n02355227_12066.jpg,memcat,0.778846153846154
00028940.jpg,lamem,0.9339276
00051677.jpg,lamem,0.751622
00022602.jpg,lamem,0.7116896
9a284f20e81f56a0.jpg,memcat,0.628865979381443
00056598.jpg,lamem,0.7450536
00025273.jpg,lamem,0.9076844
00033812.jpg,lamem,0.6704266000000001
n07717556_4185.jpg,memcat,0.966666666666667
00000255.jpg,lamem,0.6559838
00035797.jpg,lamem,0.8379882000000001
00003601.jpg,lamem,0.8299016
00012292.jpg,lamem,0.9065678
00004856.jpg,lamem,0.8520030000000001
00048416.jpg,lamem,0.7483646
n01514859_3543.jpg,memcat,0.792079207920792
00001624.jpg,lamem,0.4670546
00003413.jpg,lamem,0.8791537999999999
00022588.jpg,lamem,0.8839078
00026085.jpg,lamem,0.8602708
00057705.jpg,lamem,0.8387868
00020654.jpg,lamem,0.5830268000000001
00014930.jpg,lamem,0.6165860000000001
00022376.jpg,lamem,0.8676892
00033546.jpg,lamem,0.7802256
00007801.jpg,lamem,0.7822458
n07753592_11999.jpg,memcat,0.8125
00051254.jpg,lamem,0.7356468
00004231.jpg,lamem,0.7321022
000000207151.jpg,memcat,0.936842105263158
00015769.jpg,lamem,0.776286
00007628.jpg,lamem,0.7264022
00001565.jpg,lamem,0.6736025999999999
n09468604_1698.jpg,memcat,0.51063829787234
00038622.jpg,lamem,0.614643
00007434.jpg,lamem,0.5341878
00054049.jpg,lamem,0.6923168000000001
00047243.jpg,lamem,0.718198
n02129165_9095.jpg,memcat,0.924528301886792
00029720.jpg,lamem,0.6789676
00037358.jpg,lamem,0.6652785999999999
00019140.jpg,lamem,0.6876494
00024897.jpg,lamem,0.940249
00048319.jpg,lamem,0.7767348000000001
00008051.jpg,lamem,0.8214587999999999
00022280.jpg,lamem,0.8039552000000001
00049742.jpg,lamem,0.8630735999999999
00031547.jpg,lamem,0.8349956000000001
sun_abtrlibwejjxpdtp.jpg,isola,0.4262295067310333
00006813.jpg,lamem,0.7427201999999999
00015088.jpg,lamem,0.7774386
n02118333_2287.jpg,memcat,0.725490196078431
00024402.jpg,lamem,0.8502724
00049227.jpg,lamem,0.8185040000000001
n07801508_371.jpg,memcat,0.84
00020498.jpg,lamem,0.9138726
00020924.jpg,lamem,0.6334476
00008044.jpg,lamem,0.8870191999999999
sun_aumlyshkologqjgc.jpg,figrim,0.6666666666666666
00052240.jpg,lamem,0.8407964
00005709.jpg,lamem,0.5830612000000001
00039817.jpg,lamem,0.8088369999999999
n04252077_6553.jpg,memcat,0.759493670886076
00014304.jpg,lamem,0.9425226
00045430.jpg,lamem,0.7966118
00017549.jpg,lamem,0.7614418000000001
00000787.jpg,lamem,0.6917734
00009028.jpg,lamem,0.6453606
00002597.jpg,lamem,0.8651807999999999
00021401.jpg,lamem,0.841196
00014880.jpg,lamem,0.856101
00004918.jpg,lamem,0.9087328
00026150.jpg,lamem,0.6723114
00007669.jpg,lamem,0.597869
00045031.jpg,lamem,0.6823148
00026448.jpg,lamem,0.8024207999999999
00054939.jpg,lamem,0.9108706
00050210.jpg,lamem,0.7811112
00011754.jpg,lamem,0.5987376
n04335435_3576.jpg,memcat,0.747474747474748
000000393979.jpg,memcat,0.875
00009032.jpg,lamem,0.7425412
00043591.jpg,lamem,0.8680462
sun_agmmxuazyvngzuvv.jpg,isola,0.4878048896789551
00055165.jpg,lamem,0.7312538
00039617.jpg,lamem,0.7156702
00006303.jpg,lamem,0.7247916
00016322.jpg,lamem,0.8770538
n03541923_2426.jpg,memcat,0.857142857142857
00038442.jpg,lamem,0.7788574
00029424.jpg,lamem,0.6694370000000001
00037088.jpg,lamem,0.8085153999999999
n03670208_285.jpg,memcat,0.870967741935484
n03512147_376.jpg,memcat,0.695652173913043
00049901.jpg,lamem,0.9350664
n03512147_28892.jpg,memcat,0.768518518518518
000000511121.jpg,memcat,0.622222222222222
sun_anpyypuqqegelypt.jpg,figrim,0.4520547945205479
n02946348_33700.jpg,memcat,0.712871287128713
eb54616eb4614fce.jpg,memcat,0.616822429906542
00054962.jpg,lamem,0.8324640000000001
00038877.jpg,lamem,0.6347386
00041199.jpg,lamem,0.7978569999999999
00056784.jpg,lamem,0.7761886
000000430523.jpg,memcat,0.892857142857143
00050402.jpg,lamem,0.5798242
n12345899_14027.jpg,memcat,0.582417582417582
00000110.jpg,lamem,0.5687092
00010115.jpg,lamem,0.5830040000000001
00004186.jpg,lamem,0.710546
00011229.jpg,lamem,0.4860110000000001
00022195.jpg,lamem,0.7763378000000001
00017324.jpg,lamem,0.7205596
00039352.jpg,lamem,0.595737
00009197.jpg,lamem,0.8096018
00037399.jpg,lamem,0.7107418
00008264.jpg,lamem,0.5590958
n07911677_4002.jpg,memcat,0.940594059405941
00036750.jpg,lamem,0.8140936
00003312.jpg,lamem,0.8376372
00057956.jpg,lamem,0.8352508000000001
00043402.jpg,lamem,0.831793
simf162.jpg,isola,0.4767441749572754
00031918.jpg,lamem,0.8319872
n09393605_64280.jpg,memcat,0.644736842105263
00058725.jpg,lamem,0.9145234
n01811909_7837.jpg,memcat,0.852272727272727
00003311.jpg,lamem,0.8216336
00011787.jpg,lamem,0.8102174
00057077.jpg,lamem,0.7823348
00026617.jpg,lamem,0.756108
00002453.jpg,lamem,0.827748
n02129165_15462.jpg,memcat,0.896103896103896
00048127.jpg,lamem,0.8667806
00017642.jpg,lamem,0.8967442
00009828.jpg,lamem,0.7034382
n09288635_13440.jpg,memcat,0.556603773584906
simf150.jpg,isola,0.375
00017405.jpg,lamem,0.462554
sun_bubrudlziqqrfdhn.jpg,figrim,0.8571428571428571
00004946.jpg,lamem,0.9675322
00018222.jpg,lamem,0.8967812000000001
00001181.jpg,lamem,0.7184008000000001
00008019.jpg,lamem,0.7718482
00040484.jpg,lamem,0.534051
00033008.jpg,lamem,0.8357558
00042935.jpg,lamem,0.9451834
00000310.jpg,lamem,0.7855804
n02355227_12339.jpg,memcat,0.825688073394495
00049666.jpg,lamem,0.8780317999999999
00027560.jpg,lamem,0.6706558
00015486.jpg,lamem,0.6735624
00050961.jpg,lamem,0.621493
00048735.jpg,lamem,0.9562134
n09415671_18136.jpg,memcat,0.512396694214876
00049569.jpg,lamem,0.7114222
00015397.jpg,lamem,0.628057
00006996.jpg,lamem,0.8878119999999999
327003.jpg,isola,0.5113636255264282
00030791.jpg,lamem,0.8903972
00040699.jpg,lamem,0.5697188000000001
00029184.jpg,lamem,0.6882212
00033291.jpg,lamem,0.5293958
00021907.jpg,lamem,0.685135
00038567.jpg,lamem,0.5646706
00024949.jpg,lamem,0.5499218
00027106.jpg,lamem,0.4169904
n09472597_22931.jpg,memcat,0.681034482758621
00015360.jpg,lamem,0.582351
00018579.jpg,lamem,0.5245246
00014004.jpg,lamem,0.7816028
00038579.jpg,lamem,0.4397446
00006179.jpg,lamem,0.8425258
00051327.jpg,lamem,0.7598034
00009678.jpg,lamem,0.7767806
00020255.jpg,lamem,0.8766588000000001
00043420.jpg,lamem,0.8866916
00033426.jpg,lamem,0.776188
00007530.jpg,lamem,0.4052604000000001
00018349.jpg,lamem,0.7751664
00033619.jpg,lamem,0.7799826
00011553.jpg,lamem,0.4201662
00031404.jpg,lamem,0.5646152
00056551.jpg,lamem,0.8109021999999999
00054008.jpg,lamem,0.9295936
00015916.jpg,lamem,0.5705918000000001
00000392.jpg,lamem,0.7447688
e4b5ee5bc612257f.jpg,memcat,0.704761904761905
sun_bltefogujcrulslk.jpg,figrim,0.8
00028394.jpg,lamem,0.8894895999999999
n03541923_1599.jpg,memcat,0.824561403508772
sun_bxizfflrazsaijap.jpg,figrim,0.6212121212121212
00002407.jpg,lamem,0.6366128
00043576.jpg,lamem,0.8552426000000001
00038478.jpg,lamem,0.6673412
00006684.jpg,lamem,0.8144935999999999
00012597.jpg,lamem,0.7375446
00010813.jpg,lamem,0.7102032
00038624.jpg,lamem,0.6693468
00025633.jpg,lamem,0.7207294
00004162.jpg,lamem,0.8419798000000001
00024858.jpg,lamem,0.4965334
n07863374_18299.jpg,memcat,0.91
00013827.jpg,lamem,0.9221544
00055698.jpg,lamem,0.9251308
sun_bndbkdzixliunlbz.jpg,figrim,0.7671232876712328
00018895.jpg,lamem,0.8462924000000001
00046237.jpg,lamem,0.7271122
00030649.jpg,lamem,0.7623894
df438d38ff6da2cc.jpg,memcat,0.926605504587156
00044885.jpg,lamem,0.8308014
000000516795.jpg,memcat,0.734042553191489
00000914.jpg,lamem,0.7238026
sun_bwakuxpqjetuowou.jpg,figrim,0.5066666666666667
b82ef298c6c4dfec.jpg,memcat,0.857142857142857
00012859.jpg,lamem,0.7086006
00015394.jpg,lamem,0.8193436000000001
00010118.jpg,lamem,0.6696004
00036929.jpg,lamem,0.7330282
00055737.jpg,lamem,0.7403658
00018031.jpg,lamem,0.5992272
00032933.jpg,lamem,0.957525
00008411.jpg,lamem,0.8909474
n02793495_7832.jpg,memcat,0.729166666666667
00038771.jpg,lamem,0.8743404
00003825.jpg,lamem,0.8534965999999999
00005226.jpg,lamem,0.5334901999999999
00007315.jpg,lamem,0.8845449999999999
00006477.jpg,lamem,0.9366224
n03512147_3442.jpg,memcat,0.689320388349515
00049791.jpg,lamem,0.6510277999999999
00017597.jpg,lamem,0.8175824
00026511.jpg,lamem,0.8041636000000001
00010857.jpg,lamem,0.4027352
00042643.jpg,lamem,0.6361944
n09393605_32348.jpg,memcat,0.558823529411765
00056026.jpg,lamem,0.9056872
00050341.jpg,lamem,0.609773
000000155998.jpg,memcat,0.574257425742574
00044873.jpg,lamem,0.7432362
n07880968_553.jpg,memcat,0.872093023255814
00030115.jpg,lamem,0.900694
00045469.jpg,lamem,0.7749386
00023805.jpg,lamem,0.8476722000000001
00017876.jpg,lamem,0.8325882
sun_alrsfghejkolunsi.jpg,isola,0.5428571701049805
